Nº documento;Fe.contabilización;Hora de entrada
3000049376;25/09/2014;9:06:34
3200009817;04/08/2014;9:06:34
3200006570;11/06/2015;9:06:35
3200006570;11/06/2015;9:06:35
3200006570;11/06/2015;9:06:35
3200006570;11/06/2015;9:06:35
3200006570;11/06/2015;9:06:35
3200000805;31/01/2014;9:06:36
3200000805;31/01/2014;9:06:36
3200000805;31/01/2014;9:06:36
3200000805;31/01/2014;9:06:36
3200013612;20/11/2015;9:06:39
3200000329;17/01/2014;9:06:45
3200000112;08/01/2014;9:06:46
3200000112;08/01/2014;9:06:46
3200000112;08/01/2014;9:06:46
3200000112;08/01/2014;9:06:46
3200000112;08/01/2014;9:06:46
3200000112;08/01/2014;9:06:46
3200000112;08/01/2014;9:06:46
3200000112;08/01/2014;9:06:46
3200000112;08/01/2014;9:06:46
3200000112;08/01/2014;9:06:46
3200000112;08/01/2014;9:06:46
3200000112;08/01/2014;9:06:46
3200000112;08/01/2014;9:06:46
3200000112;08/01/2014;9:06:46
3200000112;08/01/2014;9:06:46
3200000112;08/01/2014;9:06:46
3200000112;08/01/2014;9:06:46
3200001777;23/02/2015;9:06:46
3200001777;23/02/2015;9:06:46
3200001777;23/02/2015;9:06:46
3200001777;23/02/2015;9:06:46
3200001777;23/02/2015;9:06:46
3200001777;23/02/2015;9:06:46
3200001777;23/02/2015;9:06:46
3200014143;08/11/2014;9:06:48
3200014143;08/11/2014;9:06:48
3200014143;08/11/2014;9:06:48
3200014143;08/11/2014;9:06:48
3200014143;08/11/2014;9:06:48
3200014143;08/11/2014;9:06:48
3200005834;22/05/2014;9:06:51
3200010200;03/09/2015;9:06:52
3200010200;03/09/2015;9:06:52
3200010200;03/09/2015;9:06:52
3200010200;03/09/2015;9:06:52
3200010200;03/09/2015;9:06:52
3200010200;03/09/2015;9:06:52
3200010200;03/09/2015;9:06:52
3200010200;03/09/2015;9:06:52
3200010200;03/09/2015;9:06:52
3200010200;03/09/2015;9:06:52
3200010200;03/09/2015;9:06:52
3000062904;11/12/2015;9:06:52
3200013739;29/10/2014;9:06:53
3200013739;29/10/2014;9:06:53
3200011517;05/10/2015;9:06:56
3200012770;04/11/2015;9:06:56
3200003772;06/04/2015;9:06:57
3200003772;06/04/2015;9:06:57
3200003772;06/04/2015;9:06:57
3200003772;06/04/2015;9:06:57
3200003772;06/04/2015;9:06:57
3200003772;06/04/2015;9:06:57
3200003772;06/04/2015;9:06:57
3200003772;06/04/2015;9:06:57
3200003772;06/04/2015;9:06:57
3200003772;06/04/2015;9:06:57
3200003772;06/04/2015;9:06:57
3200009448;23/07/2014;9:07:05
3200009484;18/08/2015;9:07:06
3200004456;20/04/2015;9:07:06
3200004456;20/04/2015;9:07:06
3200009665;30/07/2014;9:07:13
3200009665;30/07/2014;9:07:13
3200003212;27/03/2014;9:07:14
3200003212;27/03/2014;9:07:14
3200003212;27/03/2014;9:07:14
3200013068;11/11/2015;9:07:15
3200013068;11/11/2015;9:07:15
3200013068;11/11/2015;9:07:15
3200013068;11/11/2015;9:07:15
3200013068;11/11/2015;9:07:15
3200013068;11/11/2015;9:07:15
3200013068;11/11/2015;9:07:15
3200013068;11/11/2015;9:07:15
3000011602;24/03/2015;9:07:18
3200005758;22/05/2015;9:07:23
3200005758;22/05/2015;9:07:23
3200006128;23/05/2014;9:07:28
3200007083;22/06/2015;9:07:29
3200007083;22/06/2015;9:07:29
3200007083;22/06/2015;9:07:29
3200007083;22/06/2015;9:07:29
3200007083;22/06/2015;9:07:29
3200007083;22/06/2015;9:07:29
3200007083;22/06/2015;9:07:29
3200007083;22/06/2015;9:07:29
3200007083;22/06/2015;9:07:29
3200006521;27/05/2014;9:07:30
3200006521;27/05/2014;9:07:30
3200006521;27/05/2014;9:07:30
3200006521;27/05/2014;9:07:30
3200006521;27/05/2014;9:07:30
3200006521;27/05/2014;9:07:30
3200006521;27/05/2014;9:07:30
3200005491;20/05/2014;9:07:32
3200001778;23/02/2015;9:07:35
3200001778;23/02/2015;9:07:35
3200001778;23/02/2015;9:07:35
3200001778;23/02/2015;9:07:35
3200001778;23/02/2015;9:07:35
3200001778;23/02/2015;9:07:35
3200001778;23/02/2015;9:07:35
3200001778;23/02/2015;9:07:35
3200001778;23/02/2015;9:07:35
3200001778;23/02/2015;9:07:35
3200006571;11/06/2015;9:07:38
3200006571;11/06/2015;9:07:38
3200006571;11/06/2015;9:07:38
3200006571;11/06/2015;9:07:38
3200006571;11/06/2015;9:07:38
3000013517;21/03/2014;9:07:39
3200006642;28/05/2014;9:07:41
3200006642;28/05/2014;9:07:41
3200002723;13/03/2015;9:07:43
3200000806;31/01/2014;9:07:43
3200000806;31/01/2014;9:07:43
3200002723;13/03/2015;9:07:43
3200002723;13/03/2015;9:07:43
3200002723;13/03/2015;9:07:43
3200002723;13/03/2015;9:07:43
3200002723;13/03/2015;9:07:43
3200002723;13/03/2015;9:07:43
3200002723;13/03/2015;9:07:43
3200002723;13/03/2015;9:07:43
3000057927;09/12/2015;9:07:45
3200009818;04/08/2014;9:07:48
3200007117;06/06/2014;9:07:49
3200007117;06/06/2014;9:07:49
3200000959;04/02/2015;9:07:50
3200005835;22/05/2014;9:07:51
3200013567;19/11/2015;9:07:55
3200014847;15/12/2015;9:07:55
3200014847;15/12/2015;9:07:55
3200013824;25/11/2015;9:07:56
3200013824;25/11/2015;9:07:56
3200013824;25/11/2015;9:07:56
3200004336;22/04/2014;9:07:57
3200007743;08/07/2015;9:07:57
3200007743;08/07/2015;9:07:57
3200007743;08/07/2015;9:07:57
3200007743;08/07/2015;9:07:57
3200007743;08/07/2015;9:07:57
3200007743;08/07/2015;9:07:57
3200007743;08/07/2015;9:07:57
3000002114;30/01/2014;9:07:57
3200013374;16/11/2015;9:07:59
3200000023;03/01/2014;9:08:00
3200000023;03/01/2014;9:08:00
3000049377;25/09/2014;9:08:04
3200009369;14/08/2015;9:08:05
3200010802;17/09/2015;9:08:08
3200003936;10/04/2014;9:08:08
3200003936;10/04/2014;9:08:08
3200003936;10/04/2014;9:08:08
3200003936;10/04/2014;9:08:08
3200003936;10/04/2014;9:08:08
3200003936;10/04/2014;9:08:08
3200003936;10/04/2014;9:08:08
3200003936;10/04/2014;9:08:08
3200003936;10/04/2014;9:08:08
3200003936;10/04/2014;9:08:08
3200003936;10/04/2014;9:08:08
3200003936;10/04/2014;9:08:08
3200003936;10/04/2014;9:08:08
3200011785;13/10/2015;9:08:09
3200003773;06/04/2015;9:08:12
3200003773;06/04/2015;9:08:12
3200003773;06/04/2015;9:08:12
3200000734;30/01/2014;9:08:16
3000011604;24/03/2015;9:08:19
3200006947;03/06/2014;9:08:19
3200006947;03/06/2014;9:08:19
3200006947;03/06/2014;9:08:19
3200006947;03/06/2014;9:08:19
3200006947;03/06/2014;9:08:19
3200006947;03/06/2014;9:08:19
3200006947;03/06/2014;9:08:19
3200006947;03/06/2014;9:08:19
3200006947;03/06/2014;9:08:19
3200006947;03/06/2014;9:08:19
3200006947;03/06/2014;9:08:19
3200006947;03/06/2014;9:08:19
3200006947;03/06/2014;9:08:19
3200006947;03/06/2014;9:08:19
3200006947;03/06/2014;9:08:19
3200006947;03/06/2014;9:08:19
3200006947;03/06/2014;9:08:19
3200006947;03/06/2014;9:08:19
3200006947;03/06/2014;9:08:19
3200006947;03/06/2014;9:08:19
3200006947;03/06/2014;9:08:19
3200006947;03/06/2014;9:08:19
3200006947;03/06/2014;9:08:19
3200014320;07/12/2015;9:08:25
3200014320;07/12/2015;9:08:25
3200006129;23/05/2014;9:08:32
3200001779;23/02/2015;9:08:33
3200001779;23/02/2015;9:08:33
3200001779;23/02/2015;9:08:33
3200001779;23/02/2015;9:08:33
3200001779;23/02/2015;9:08:33
3200001779;23/02/2015;9:08:33
3200001779;23/02/2015;9:08:33
3200001779;23/02/2015;9:08:33
3200001779;23/02/2015;9:08:33
3200001779;23/02/2015;9:08:33
3000047766;12/10/2015;9:08:35
3200013069;11/11/2015;9:08:35
3200013069;11/11/2015;9:08:35
3200013069;11/11/2015;9:08:35
3200006643;28/05/2014;9:08:43
3200006643;28/05/2014;9:08:43
3200002724;13/03/2015;9:08:44
3200002724;13/03/2015;9:08:44
3200002724;13/03/2015;9:08:44
3000044661;28/08/2014;9:08:46
3000044661;28/08/2014;9:08:46
3000044661;28/08/2014;9:08:46
3000044661;28/08/2014;9:08:46
3000044661;28/08/2014;9:08:46
3000044661;28/08/2014;9:08:46
3000044661;28/08/2014;9:08:46
3000044661;28/08/2014;9:08:46
3000044661;28/08/2014;9:08:46
3000044661;28/08/2014;9:08:46
3000046329;05/09/2014;9:08:46
3000046329;05/09/2014;9:08:46
3000046329;05/09/2014;9:08:46
3000046329;05/09/2014;9:08:46
3000046329;05/09/2014;9:08:46
3000046329;05/09/2014;9:08:46
3200001863;24/02/2015;9:08:46
3200001780;23/02/2015;9:08:49
3200004337;22/04/2014;9:08:51
3200004337;22/04/2014;9:08:51
3200004337;22/04/2014;9:08:51
3200005492;20/05/2014;9:08:52
3200011518;05/10/2015;9:08:52
3200007084;22/06/2015;9:08:53
3000057928;09/12/2015;9:08:53
3200007084;22/06/2015;9:08:53
3200007084;22/06/2015;9:08:53
3200007084;22/06/2015;9:08:53
3200007084;22/06/2015;9:08:53
3200007084;22/06/2015;9:08:53
3200007084;22/06/2015;9:08:53
3200007084;22/06/2015;9:08:53
3200009819;04/08/2014;9:08:55
3200009819;04/08/2014;9:08:55
3200012298;27/09/2014;9:08:56
3200012298;27/09/2014;9:08:56
3200013201;12/11/2015;9:08:57
3200013201;12/11/2015;9:08:57
3200006522;27/05/2014;9:08:58
3200006522;27/05/2014;9:08:58
3200006522;27/05/2014;9:08:58
3200006522;27/05/2014;9:08:58
3200006522;27/05/2014;9:08:58
3200006522;27/05/2014;9:08:58
3200006522;27/05/2014;9:08:58
3200006522;27/05/2014;9:08:58
3200006522;27/05/2014;9:08:58
3000048780;21/10/2015;9:09:03
3200006572;11/06/2015;9:09:04
3200006572;11/06/2015;9:09:04
3200006572;11/06/2015;9:09:04
3200006572;11/06/2015;9:09:04
3200005836;22/05/2014;9:09:06
3200013740;29/10/2014;9:09:11
3200000807;31/01/2014;9:09:12
3200000807;31/01/2014;9:09:12
3200000807;31/01/2014;9:09:12
3200000807;31/01/2014;9:09:12
3200000807;31/01/2014;9:09:12
3200000807;31/01/2014;9:09:12
3200000807;31/01/2014;9:09:12
3200003138;20/03/2015;9:09:14
3200003213;27/03/2014;9:09:14
3200003138;20/03/2015;9:09:14
3200003138;20/03/2015;9:09:14
3200003213;27/03/2014;9:09:14
3200009485;18/08/2015;9:09:16
3200009485;18/08/2015;9:09:16
3200009485;18/08/2015;9:09:16
3200009485;18/08/2015;9:09:16
3200009485;18/08/2015;9:09:16
3200009485;18/08/2015;9:09:16
3200009485;18/08/2015;9:09:16
3200009485;18/08/2015;9:09:16
3200009485;18/08/2015;9:09:16
3200009485;18/08/2015;9:09:16
3200009485;18/08/2015;9:09:16
3200009485;18/08/2015;9:09:16
3200009485;18/08/2015;9:09:16
3200009485;18/08/2015;9:09:16
3200009485;18/08/2015;9:09:16
3200005997;28/05/2015;9:09:18
3000002116;30/01/2014;9:09:19
3000002116;30/01/2014;9:09:19
3200013202;12/11/2015;9:09:21
3200013202;12/11/2015;9:09:21
3000013518;21/03/2014;9:09:22
3000027665;26/06/2015;9:09:22
3200001781;23/02/2015;9:09:22
3200004338;22/04/2014;9:09:25
3200004338;22/04/2014;9:09:25
3200004338;22/04/2014;9:09:25
3200004338;22/04/2014;9:09:25
3200014144;08/11/2014;9:09:27
3200003774;06/04/2015;9:09:28
3200003774;06/04/2015;9:09:28
3200003774;06/04/2015;9:09:28
3200012271;22/10/2015;9:09:29
3200012271;22/10/2015;9:09:29
3200012271;22/10/2015;9:09:29
3200012271;22/10/2015;9:09:29
3200012271;22/10/2015;9:09:29
3200012271;22/10/2015;9:09:29
3200012271;22/10/2015;9:09:29
3200012271;22/10/2015;9:09:29
3200012271;22/10/2015;9:09:29
3200012271;22/10/2015;9:09:29
3200012271;22/10/2015;9:09:29
3200012271;22/10/2015;9:09:29
3200012271;22/10/2015;9:09:29
3200012271;22/10/2015;9:09:29
3200012271;22/10/2015;9:09:29
3200006060;29/05/2015;9:09:35
3200006060;29/05/2015;9:09:35
3200007118;06/06/2014;9:09:36
3200011197;25/09/2015;9:09:40
3200010507;10/09/2015;9:09:40
3200002725;13/03/2015;9:09:41
3200009184;11/08/2015;9:09:45
3200001864;24/02/2015;9:09:46
3000049378;25/09/2014;9:09:48
3200006644;28/05/2014;9:09:49
3200011258;28/09/2015;9:09:49
3200011258;28/09/2015;9:09:49
3200011258;28/09/2015;9:09:49
3200011258;28/09/2015;9:09:49
3200011258;28/09/2015;9:09:49
3200011258;28/09/2015;9:09:49
3200011258;28/09/2015;9:09:49
3200006644;28/05/2014;9:09:49
3200005998;28/05/2015;9:09:51
3200005998;28/05/2015;9:09:51
3000048781;21/10/2015;9:09:55
3200010735;16/09/2015;9:09:56
3200010735;16/09/2015;9:09:56
3200010735;16/09/2015;9:09:56
3200010735;16/09/2015;9:09:56
3200010735;16/09/2015;9:09:56
3200010735;16/09/2015;9:09:56
3200010735;16/09/2015;9:09:56
3200010735;16/09/2015;9:09:56
3200010735;16/09/2015;9:09:56
3200010735;16/09/2015;9:09:56
3200010735;16/09/2015;9:09:56
3200010735;16/09/2015;9:09:56
3200010735;16/09/2015;9:09:56
3200010735;16/09/2015;9:09:56
3200010735;16/09/2015;9:09:56
3200010735;16/09/2015;9:09:56
3200010735;16/09/2015;9:09:56
3200010735;16/09/2015;9:09:56
3200010735;16/09/2015;9:09:56
3200010735;16/09/2015;9:09:56
3200010735;16/09/2015;9:09:56
3200010735;16/09/2015;9:09:56
3200005493;20/05/2014;9:09:58
3200007085;22/06/2015;9:10:00
3200007085;22/06/2015;9:10:00
3200007085;22/06/2015;9:10:00
3200007085;22/06/2015;9:10:00
3200005837;22/05/2014;9:10:03
3200001094;07/02/2014;9:10:04
3200001094;07/02/2014;9:10:04
3200001094;07/02/2014;9:10:04
3200001094;07/02/2014;9:10:04
3200001094;07/02/2014;9:10:04
3200001094;07/02/2014;9:10:04
3200001094;07/02/2014;9:10:04
3200001094;07/02/2014;9:10:04
3200001094;07/02/2014;9:10:04
3200001094;07/02/2014;9:10:04
3200001094;07/02/2014;9:10:04
3200001094;07/02/2014;9:10:04
3200001094;07/02/2014;9:10:04
3200001094;07/02/2014;9:10:04
3200001094;07/02/2014;9:10:04
3200001094;07/02/2014;9:10:04
3200001094;07/02/2014;9:10:04
3200001094;07/02/2014;9:10:04
3200001094;07/02/2014;9:10:04
3200001094;07/02/2014;9:10:04
3200001094;07/02/2014;9:10:04
3200001094;07/02/2014;9:10:04
3200001094;07/02/2014;9:10:04
3200003938;10/04/2014;9:10:04
3200003938;10/04/2014;9:10:04
3200003938;10/04/2014;9:10:04
3200003938;10/04/2014;9:10:04
3200003938;10/04/2014;9:10:04
3200003938;10/04/2014;9:10:04
3200003938;10/04/2014;9:10:04
3200003938;10/04/2014;9:10:04
3200003938;10/04/2014;9:10:04
3200003938;10/04/2014;9:10:04
3200003938;10/04/2014;9:10:04
3200003938;10/04/2014;9:10:04
3200003938;10/04/2014;9:10:04
3200003938;10/04/2014;9:10:04
3200003938;10/04/2014;9:10:04
3200003938;10/04/2014;9:10:04
3200003938;10/04/2014;9:10:04
3200003139;20/03/2015;9:10:12
3200003139;20/03/2015;9:10:12
3200003139;20/03/2015;9:10:12
3200000735;30/01/2014;9:10:13
3200013725;24/11/2015;9:10:18
3200013725;24/11/2015;9:10:18
3200013725;24/11/2015;9:10:18
3200013725;24/11/2015;9:10:18
3200013725;24/11/2015;9:10:18
3200013725;24/11/2015;9:10:18
3200009820;04/08/2014;9:10:19
3200009820;04/08/2014;9:10:19
3200009820;04/08/2014;9:10:19
3200009820;04/08/2014;9:10:19
3200003214;27/03/2014;9:10:22
3200000393;21/01/2015;9:10:22
3200003214;27/03/2014;9:10:22
3200006573;11/06/2015;9:10:22
3200013741;29/10/2014;9:10:22
3000057929;09/12/2015;9:10:23
3200002975;25/03/2014;9:10:24
3200005999;28/05/2015;9:10:28
3200005999;28/05/2015;9:10:28
3200010736;16/09/2015;9:10:29
3200015691;17/12/2014;9:10:34
3200006333;26/05/2014;9:10:36
3200004339;22/04/2014;9:10:37
3200004339;22/04/2014;9:10:37
3200004339;22/04/2014;9:10:37
3200004339;22/04/2014;9:10:37
3200014145;08/11/2014;9:10:37
3200004339;22/04/2014;9:10:37
3200004339;22/04/2014;9:10:37
3200013783;30/10/2014;9:10:40
3200013783;30/10/2014;9:10:40
3000059188;19/11/2014;9:10:42
3000059188;19/11/2014;9:10:42
3000059188;19/11/2014;9:10:42
3000059188;19/11/2014;9:10:42
3000059188;19/11/2014;9:10:42
3000059188;19/11/2014;9:10:42
3000059188;19/11/2014;9:10:42
3000059188;19/11/2014;9:10:42
3000059188;19/11/2014;9:10:42
3000059188;19/11/2014;9:10:42
3000059188;19/11/2014;9:10:42
3000059188;19/11/2014;9:10:42
3000059188;19/11/2014;9:10:42
3000059188;19/11/2014;9:10:42
3200009370;14/08/2015;9:10:42
3200009370;14/08/2015;9:10:42
3000059188;19/11/2014;9:10:42
3200001782;23/02/2015;9:10:43
3200008525;24/07/2015;9:10:44
3200006645;28/05/2014;9:10:49
3200006645;28/05/2014;9:10:49
3200002726;13/03/2015;9:10:53
3200009486;18/08/2015;9:10:53
3200009486;18/08/2015;9:10:53
3200009486;18/08/2015;9:10:53
3200009486;18/08/2015;9:10:53
3200009486;18/08/2015;9:10:53
3200009486;18/08/2015;9:10:53
3200009486;18/08/2015;9:10:53
3200009486;18/08/2015;9:10:53
3200009486;18/08/2015;9:10:53
3200009486;18/08/2015;9:10:53
3200002726;13/03/2015;9:10:53
3200002726;13/03/2015;9:10:53
3200013683;23/11/2015;9:10:53
3200013683;23/11/2015;9:10:53
3200006172;02/06/2015;9:10:57
3200006172;02/06/2015;9:10:57
3200006172;02/06/2015;9:10:57
3200006172;02/06/2015;9:10:57
3200006172;02/06/2015;9:10:57
3200006172;02/06/2015;9:10:57
3200006172;02/06/2015;9:10:57
3200006172;02/06/2015;9:10:57
3200006172;02/06/2015;9:10:57
3200006172;02/06/2015;9:10:57
3200006172;02/06/2015;9:10:57
3200006172;02/06/2015;9:10:57
3200014848;15/12/2015;9:10:57
3200014848;15/12/2015;9:10:57
3200014848;15/12/2015;9:10:57
3200000113;08/01/2014;9:11:01
3200000113;08/01/2014;9:11:01
3200000113;08/01/2014;9:11:01
3200000113;08/01/2014;9:11:01
3200000113;08/01/2014;9:11:01
3200000113;08/01/2014;9:11:01
3200000113;08/01/2014;9:11:01
3200000113;08/01/2014;9:11:01
3200000113;08/01/2014;9:11:01
3200000113;08/01/2014;9:11:01
3200000113;08/01/2014;9:11:01
3200000113;08/01/2014;9:11:01
3200000113;08/01/2014;9:11:01
3200000113;08/01/2014;9:11:01
3200000113;08/01/2014;9:11:01
3200000113;08/01/2014;9:11:01
3200000113;08/01/2014;9:11:01
3200006955;18/06/2015;9:11:05
3200005838;22/05/2014;9:11:07
3200000808;31/01/2014;9:11:10
3000049379;25/09/2014;9:11:10
3200000808;31/01/2014;9:11:10
3200000808;31/01/2014;9:11:10
3200000808;31/01/2014;9:11:10
3200000808;31/01/2014;9:11:10
3200000808;31/01/2014;9:11:10
3200005495;20/05/2014;9:11:12
3200007086;22/06/2015;9:11:12
3200007086;22/06/2015;9:11:12
3200007086;22/06/2015;9:11:12
3200007086;22/06/2015;9:11:12
3200007086;22/06/2015;9:11:12
3200007086;22/06/2015;9:11:12
3200007086;22/06/2015;9:11:12
3200007086;22/06/2015;9:11:12
3200011786;13/10/2015;9:11:12
3200011786;13/10/2015;9:11:12
3200011786;13/10/2015;9:11:12
3200011786;13/10/2015;9:11:12
3000024560;05/06/2015;9:11:14
3000024560;05/06/2015;9:11:14
3000057930;09/12/2015;9:11:19
3200007745;08/07/2015;9:11:20
3200007745;08/07/2015;9:11:20
3200007745;08/07/2015;9:11:20
3200007745;08/07/2015;9:11:20
3200007745;08/07/2015;9:11:20
3200007745;08/07/2015;9:11:20
3200007745;08/07/2015;9:11:20
3200007745;08/07/2015;9:11:20
3200007745;08/07/2015;9:11:20
3200007745;08/07/2015;9:11:20
3200007745;08/07/2015;9:11:20
3200007745;08/07/2015;9:11:20
3200007745;08/07/2015;9:11:20
3200007745;08/07/2015;9:11:20
3200007745;08/07/2015;9:11:20
3200007745;08/07/2015;9:11:20
3200007745;08/07/2015;9:11:20
3200007745;08/07/2015;9:11:20
3200007745;08/07/2015;9:11:20
3200007745;08/07/2015;9:11:20
3200007745;08/07/2015;9:11:20
3200007745;08/07/2015;9:11:20
3200007745;08/07/2015;9:11:20
3200007745;08/07/2015;9:11:20
3200007745;08/07/2015;9:11:20
3200007745;08/07/2015;9:11:20
3200007745;08/07/2015;9:11:20
3200007745;08/07/2015;9:11:20
3200007745;08/07/2015;9:11:20
3200007745;08/07/2015;9:11:20
3200007745;08/07/2015;9:11:20
3200007745;08/07/2015;9:11:20
3200007745;08/07/2015;9:11:20
3200007745;08/07/2015;9:11:20
3200007745;08/07/2015;9:11:20
3200007745;08/07/2015;9:11:20
3200007745;08/07/2015;9:11:20
3200007745;08/07/2015;9:11:20
3200007745;08/07/2015;9:11:20
3200007745;08/07/2015;9:11:20
3200002159;10/03/2014;9:11:21
3200002159;10/03/2014;9:11:21
3200002159;10/03/2014;9:11:21
3200002159;10/03/2014;9:11:21
3200002159;10/03/2014;9:11:21
3200002159;10/03/2014;9:11:21
3200002159;10/03/2014;9:11:21
3200002159;10/03/2014;9:11:21
3200002159;10/03/2014;9:11:21
3200002159;10/03/2014;9:11:21
3200002159;10/03/2014;9:11:21
3200002159;10/03/2014;9:11:21
3200002159;10/03/2014;9:11:21
3200002159;10/03/2014;9:11:21
3200002159;10/03/2014;9:11:21
3200002159;10/03/2014;9:11:21
3200002159;10/03/2014;9:11:21
3200002159;10/03/2014;9:11:21
3200002159;10/03/2014;9:11:21
3200002159;10/03/2014;9:11:21
3200002159;10/03/2014;9:11:21
3200002159;10/03/2014;9:11:21
3200002159;10/03/2014;9:11:21
3200002159;10/03/2014;9:11:21
3200002159;10/03/2014;9:11:21
3200002159;10/03/2014;9:11:21
3200002159;10/03/2014;9:11:21
3200009822;04/08/2014;9:11:24
3200009822;04/08/2014;9:11:24
3200009822;04/08/2014;9:11:24
3200009822;04/08/2014;9:11:24
3200009822;04/08/2014;9:11:24
3200006574;11/06/2015;9:11:26
3200003140;20/03/2015;9:11:26
3200003140;20/03/2015;9:11:26
3200003140;20/03/2015;9:11:26
3200006574;11/06/2015;9:11:26
3200006574;11/06/2015;9:11:26
3000040077;04/08/2014;9:11:27
3000040077;04/08/2014;9:11:27
3000040077;04/08/2014;9:11:27
3000040077;04/08/2014;9:11:27
3000040077;04/08/2014;9:11:27
3000040077;04/08/2014;9:11:27
3000040077;04/08/2014;9:11:27
3000040077;04/08/2014;9:11:27
3000040077;04/08/2014;9:11:27
3000040077;04/08/2014;9:11:27
3000040077;04/08/2014;9:11:27
3200003215;27/03/2014;9:11:30
3200007119;06/06/2014;9:11:32
3200000960;04/02/2015;9:11:33
3200015011;17/12/2015;9:11:35
3200015011;17/12/2015;9:11:35
3200015011;17/12/2015;9:11:35
3200011787;13/10/2015;9:11:41
3200004340;22/04/2014;9:11:41
3200004340;22/04/2014;9:11:41
3200004340;22/04/2014;9:11:41
3200004340;22/04/2014;9:11:41
3200013742;29/10/2014;9:11:50
3200003775;06/04/2015;9:11:52
3200003775;06/04/2015;9:11:52
3200003775;06/04/2015;9:11:52
3200003775;06/04/2015;9:11:52
3200006130;23/05/2014;9:11:53
3200015692;17/12/2014;9:11:57
3200003863;07/04/2015;9:11:59
3200010873;27/08/2014;9:12:00
3200010873;27/08/2014;9:12:00
3200010873;27/08/2014;9:12:00
3200006646;28/05/2014;9:12:03
3200006646;28/05/2014;9:12:03
3200006646;28/05/2014;9:12:03
3200006646;28/05/2014;9:12:03
3200006646;28/05/2014;9:12:03
3200006646;28/05/2014;9:12:03
3200005294;19/05/2014;9:12:12
3000013520;21/03/2014;9:12:13
3200005839;22/05/2014;9:12:15
3000019831;12/05/2015;9:12:15
3200005496;20/05/2014;9:12:21
3200014210;11/11/2014;9:12:21
3200001783;23/02/2015;9:12:23
3200001783;23/02/2015;9:12:23
3200001783;23/02/2015;9:12:23
3200008258;20/07/2015;9:12:24
3200008258;20/07/2015;9:12:24
3200008258;20/07/2015;9:12:24
3200007087;22/06/2015;9:12:25
3200007087;22/06/2015;9:12:25
3200007087;22/06/2015;9:12:25
3200007087;22/06/2015;9:12:25
3200007087;22/06/2015;9:12:25
3200000809;31/01/2014;9:12:29
3200000809;31/01/2014;9:12:29
3000049380;25/09/2014;9:12:33
3000027668;26/06/2015;9:12:35
3200006131;23/05/2014;9:12:37
3200003141;20/03/2015;9:12:37
3200009823;04/08/2014;9:12:39
3200009823;04/08/2014;9:12:39
3200009823;04/08/2014;9:12:39
3200009823;04/08/2014;9:12:39
3200009823;04/08/2014;9:12:39
3200002727;13/03/2015;9:12:42
3200002727;13/03/2015;9:12:42
3200002727;13/03/2015;9:12:42
3200000029;07/01/2015;9:12:46
3200004457;20/04/2015;9:12:49
3200004457;20/04/2015;9:12:49
3200004457;20/04/2015;9:12:49
3200004457;20/04/2015;9:12:49
3200009039;15/07/2014;9:12:54
3200009039;15/07/2014;9:12:54
3200006523;27/05/2014;9:12:55
3200006523;27/05/2014;9:12:55
3200006523;27/05/2014;9:12:55
3200006523;27/05/2014;9:12:55
3200006523;27/05/2014;9:12:55
3200006523;27/05/2014;9:12:55
3200006523;27/05/2014;9:12:55
3200006523;27/05/2014;9:12:55
3200006523;27/05/2014;9:12:55
3200006523;27/05/2014;9:12:55
3200006523;27/05/2014;9:12:55
